venue_name,street,city,region,postal_code,website,instagram,facebook,google_maps,search_query,robots_url,scrape_allowed,notes
The Rusty Bucket,Ashley Park Lane,Charlotte,NC,28210,,,,https://www.google.com/maps/search/?api=1&query=The%20Rusty%20Bucket%20Ashley%20Park%20Lane%20Charlotte%20NC,"The Rusty Bucket Ashley Park Lane Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Rusty Onion,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Rusty%20Onion%20%20Charlotte%20NC,"The Rusty Onion  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Salty Donut,,Charlotte,NC,,https://www.saltydonut.com/locations/south-end,,,https://www.google.com/maps/search/?api=1&query=The%20Salty%20Donut%20%20Charlotte%20NC,"The Salty Donut  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.saltydonut.com/robots.txt,true,
The Sandwich Shop,1235 East 34th Street,Charlotte,NC,28205,,,,https://www.google.com/maps/search/?api=1&query=The%20Sandwich%20Shop%201235%20East%2034th%20Street%20Charlotte%20NC,"The Sandwich Shop 1235 East 34th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Steak n' Hoagie Shop,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Steak%20n'%20Hoagie%20Shop%20%20Charlotte%20NC,"The Steak n' Hoagie Shop  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Summerhouse,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Summerhouse%20%20Charlotte%20NC,"The Summerhouse  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Trap Bar & Billiards,1923 Westinghouse Boulevard,Charlotte,NC,28273,,,,https://www.google.com/maps/search/?api=1&query=The%20Trap%20Bar%20%26%20Billiards%201923%20Westinghouse%20Boulevard%20Charlotte%20NC,"The Trap Bar & Billiards 1923 Westinghouse Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Village,3208 North Graham Street,Charlotte,NC,28206,,,,https://www.google.com/maps/search/?api=1&query=The%20Village%203208%20North%20Graham%20Street%20Charlotte%20NC,"The Village 3208 North Graham Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Wafflery,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Wafflery%20%20Charlotte%20NC,"The Wafflery  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
The Waterman,2729 South Boulevard,Charlotte,NC,28209,https://www.watermanclt.com,,,https://www.google.com/maps/search/?api=1&query=The%20Waterman%202729%20South%20Boulevard%20Charlotte%20NC,"The Waterman 2729 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.watermanclt.com/robots.txt,false,
The Wine Loft,2201 South Boulevard,Charlotte,NC,28203,https://wineloftcharlotte.com/,,,https://www.google.com/maps/search/?api=1&query=The%20Wine%20Loft%202201%20South%20Boulevard%20Charlotte%20NC,"The Wine Loft 2201 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://wineloftcharlotte.com/robots.txt,true,
The Yard Milkshake Bar,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=The%20Yard%20Milkshake%20Bar%20%20Charlotte%20NC,"The Yard Milkshake Bar  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Thien Phu,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Thien%20Phu%20%20Charlotte%20NC,"Thien Phu  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Thirsty Beaver,1225 Central Avenue,Charlotte,NC,28204,,,,https://www.google.com/maps/search/?api=1&query=Thirsty%20Beaver%201225%20Central%20Avenue%20Charlotte%20NC,"Thirsty Beaver 1225 Central Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Thomas Street Tavern,1218 Thomas Avenue,Charlotte,NC,28205,,,,https://www.google.com/maps/search/?api=1&query=Thomas%20Street%20Tavern%201218%20Thomas%20Avenue%20Charlotte%20NC,"Thomas Street Tavern 1218 Thomas Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Thousand Hills Coffee,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Thousand%20Hills%20Coffee%20%20Charlotte%20NC,"Thousand Hills Coffee  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tikka Shack,,Charlotte,NC,,https://www.tikkashack.com/charlotte,,,https://www.google.com/maps/search/?api=1&query=Tikka%20Shack%20%20Charlotte%20NC,"Tikka Shack  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.tikkashack.com/robots.txt,,
Tilt on Trade,127 West Trade Street,Charlotte,NC,28202,,,,https://www.google.com/maps/search/?api=1&query=Tilt%20on%20Trade%20127%20West%20Trade%20Street%20Charlotte%20NC,"Tilt on Trade 127 West Trade Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tintin Cafe,3020 Driwood Court,Charlotte,NC,28269,,,,https://www.google.com/maps/search/?api=1&query=Tintin%20Cafe%203020%20Driwood%20Court%20Charlotte%20NC,"Tintin Cafe 3020 Driwood Court Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tipsy Burro,2711 Monroe Road,Charlotte,NC,28205,,,,https://www.google.com/maps/search/?api=1&query=Tipsy%20Burro%202711%20Monroe%20Road%20Charlotte%20NC,"Tipsy Burro 2711 Monroe Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tipsy Pickle,201 Camp Road,Charlotte,NC,28206,https://tipsypickle.com,,,https://www.google.com/maps/search/?api=1&query=Tipsy%20Pickle%20201%20Camp%20Road%20Charlotte%20NC,"Tipsy Pickle 201 Camp Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://tipsypickle.com/robots.txt,false,
Tony's Pizza,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tony's%20Pizza%20%20Charlotte%20NC,"Tony's Pizza  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tony's Pizza,14027 Conlan Circle,Charlotte,NC,28277,,,,https://www.google.com/maps/search/?api=1&query=Tony's%20Pizza%2014027%20Conlan%20Circle%20Charlotte%20NC,"Tony's Pizza 14027 Conlan Circle Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Top's China,2127 Beatties Ford Road,Charlotte,NC,28216,,,,https://www.google.com/maps/search/?api=1&query=Top's%20China%202127%20Beatties%20Ford%20Road%20Charlotte%20NC,"Top's China 2127 Beatties Ford Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Toppers Pizza,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Toppers%20Pizza%20%20Charlotte%20NC,"Toppers Pizza  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tora Sushi,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tora%20Sushi%20%20Charlotte%20NC,"Tora Sushi  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Town Brewing Co,800 Grandin Road,Charlotte,NC,28208,,,,https://www.google.com/maps/search/?api=1&query=Town%20Brewing%20Co%20800%20Grandin%20Road%20Charlotte%20NC,"Town Brewing Co 800 Grandin Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Toyama Express,2130 East Arbors Drive,Charlotte,NC,28262,,,,https://www.google.com/maps/search/?api=1&query=Toyama%20Express%202130%20East%20Arbors%20Drive%20Charlotte%20NC,"Toyama Express 2130 East Arbors Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tremont,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tremont%20%20Charlotte%20NC,"Tremont  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tres Pesos Bar & Grill,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tres%20Pesos%20Bar%20%26%20Grill%20%20Charlotte%20NC,"Tres Pesos Bar & Grill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Trio Nightclub,1513 South Mint Street,Charlotte,NC,28203,,,,https://www.google.com/maps/search/?api=1&query=Trio%20Nightclub%201513%20South%20Mint%20Street%20Charlotte%20NC,"Trio Nightclub 1513 South Mint Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Triple C Brewing Company,2900 Griffith Street,Charlotte,NC,28203,https://www.triplecbrewing.com,,,https://www.google.com/maps/search/?api=1&query=Triple%20C%20Brewing%20Company%202900%20Griffith%20Street%20Charlotte%20NC,"Triple C Brewing Company 2900 Griffith Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.triplecbrewing.com/robots.txt,false,
Trolley Barn Fermentory & Food Hall,2104 South Boulevard,Charlotte,NC,28203,https://www.trolleybarnclt.com,,,https://www.google.com/maps/search/?api=1&query=Trolley%20Barn%20Fermentory%20%26%20Food%20Hall%202104%20South%20Boulevard%20Charlotte%20NC,"Trolley Barn Fermentory & Food Hall 2104 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.trolleybarnclt.com/robots.txt,,
Tropical Smoothie,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tropical%20Smoothie%20%20Charlotte%20NC,"Tropical Smoothie  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tropical Smoothie Cafe,601 South Kings Drive,Charlotte,NC,28204,,,,https://www.google.com/maps/search/?api=1&query=Tropical%20Smoothie%20Cafe%20601%20South%20Kings%20Drive%20Charlotte%20NC,"Tropical Smoothie Cafe 601 South Kings Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tropical Smoothie Cafe,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tropical%20Smoothie%20Cafe%20%20Charlotte%20NC,"Tropical Smoothie Cafe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tsaôcaa,,Charlotte,NC,,https://www.tsaocaatea.com,,,https://www.google.com/maps/search/?api=1&query=Tsa%C3%B4caa%20%20Charlotte%20NC,"Tsaôcaa  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.tsaocaatea.com/robots.txt,,
Tsuki,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Tsuki%20%20Charlotte%20NC,"Tsuki  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Two Buck Saloon,1113 Hawthorne Lane,Charlotte,NC,28205,,,,https://www.google.com/maps/search/?api=1&query=Two%20Buck%20Saloon%201113%20Hawthorne%20Lane%20Charlotte%20NC,"Two Buck Saloon 1113 Hawthorne Lane Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Tyber Creek,1501 South Mint Street,Charlotte,NC,28203,https://www.tybercreek.com,,,https://www.google.com/maps/search/?api=1&query=Tyber%20Creek%201501%20South%20Mint%20Street%20Charlotte%20NC,"Tyber Creek 1501 South Mint Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.tybercreek.com/robots.txt,,
U.S. Fried Chicken,2823 West Sugar Creek Road,Charlotte,NC,28269,,,,https://www.google.com/maps/search/?api=1&query=U.S.%20Fried%20Chicken%202823%20West%20Sugar%20Creek%20Road%20Charlotte%20NC,"U.S. Fried Chicken 2823 West Sugar Creek Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
UDON,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=UDON%20%20Charlotte%20NC,"UDON  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Umai Sushi & Asian Bistro,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Umai%20Sushi%20%26%20Asian%20Bistro%20%20Charlotte%20NC,"Umai Sushi & Asian Bistro  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Umi of Japan,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Umi%20of%20Japan%20%20Charlotte%20NC,"Umi of Japan  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Uncle Maddio’s,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Uncle%20Maddio%E2%80%99s%20%20Charlotte%20NC,"Uncle Maddio’s  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Uncle Maddio's Pizza,345 South Kings Drive,Charlotte,NC,28204,,,,https://www.google.com/maps/search/?api=1&query=Uncle%20Maddio's%20Pizza%20345%20South%20Kings%20Drive%20Charlotte%20NC,"Uncle Maddio's Pizza 345 South Kings Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Undercurrent Coffee,2012 Commonwealth Avenue,Charlotte,NC,28205,www.undercurrentcoffee.com,,,https://www.google.com/maps/search/?api=1&query=Undercurrent%20Coffee%202012%20Commonwealth%20Avenue%20Charlotte%20NC,"Undercurrent Coffee 2012 Commonwealth Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Undercurrent Coffee,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Undercurrent%20Coffee%20%20Charlotte%20NC,"Undercurrent Coffee  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Uptown Bar & Lounge,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Uptown%20Bar%20%26%20Lounge%20%20Charlotte%20NC,"Uptown Bar & Lounge  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Vacant Restaurant,,Charlotte,NC,28210,,,,https://www.google.com/maps/search/?api=1&query=Vacant%20Restaurant%20%20Charlotte%20NC,"Vacant Restaurant  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Valhalla Pub & Eatery,317 South Church Street,Charlotte,NC,28202,,,,https://www.google.com/maps/search/?api=1&query=Valhalla%20Pub%20%26%20Eatery%20317%20South%20Church%20Street%20Charlotte%20NC,"Valhalla Pub & Eatery 317 South Church Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
VANA,1440 South Tryon Street,Charlotte,NC,28203,,,,https://www.google.com/maps/search/?api=1&query=VANA%201440%20South%20Tryon%20Street%20Charlotte%20NC,"VANA 1440 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Vaulted Oak Brewing,3726 Monroe Road,Charlotte,NC,28205,,,,https://www.google.com/maps/search/?api=1&query=Vaulted%20Oak%20Brewing%203726%20Monroe%20Road%20Charlotte%20NC,"Vaulted Oak Brewing 3726 Monroe Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Veltree Vegan Restaurant,7945 Unit #110 North Tryon Street,Charlotte,NC,28262,https://www.veltree.com/,,,https://www.google.com/maps/search/?api=1&query=Veltree%20Vegan%20Restaurant%207945%20Unit%20%23110%20North%20Tryon%20Street%20Charlotte%20NC,"Veltree Vegan Restaurant 7945 Unit #110 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.veltree.com/robots.txt,true,
Velvet Taco,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Velvet%20Taco%20%20Charlotte%20NC,"Velvet Taco  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Vicious Biscuit Charlotte,,Charlotte,NC,28277,,,,https://www.google.com/maps/search/?api=1&query=Vicious%20Biscuit%20Charlotte%20%20Charlotte%20NC,"Vicious Biscuit Charlotte  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Vietnam Grill,5615 South Boulevard,Charlotte,NC,28217,https://vietnamgrille.com/contact.html,,,https://www.google.com/maps/search/?api=1&query=Vietnam%20Grill%205615%20South%20Boulevard%20Charlotte%20NC,"Vietnam Grill 5615 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://vietnamgrille.com/robots.txt,,
Villa Antonio Italian Restaurant,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Villa%20Antonio%20Italian%20Restaurant%20%20Charlotte%20NC,"Villa Antonio Italian Restaurant  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Village Juice,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Village%20Juice%20%20Charlotte%20NC,"Village Juice  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Villani's Bakery,901 Pecan Avenue,Charlotte,NC,28205,https://www.villanisbakery.com/,,,https://www.google.com/maps/search/?api=1&query=Villani's%20Bakery%20901%20Pecan%20Avenue%20Charlotte%20NC,"Villani's Bakery 901 Pecan Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.villanisbakery.com/robots.txt,,
VINYL,1440 South Tryon Street,Charlotte,NC,28203,https://www.vinylclt.com/,,,https://www.google.com/maps/search/?api=1&query=VINYL%201440%20South%20Tryon%20Street%20Charlotte%20NC,"VINYL 1440 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.vinylclt.com/robots.txt,,
VisArt Cafe,3102 Eastway Drive,Charlotte,NC,28205,,,,https://www.google.com/maps/search/?api=1&query=VisArt%20Cafe%203102%20Eastway%20Drive%20Charlotte%20NC,"VisArt Cafe 3102 Eastway Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Vitality Bowls,1414 South Tryon Street,Charlotte,NC,28203,https://vitalitybowls.com/locations/charlotte-acai-bowls,,,https://www.google.com/maps/search/?api=1&query=Vitality%20Bowls%201414%20South%20Tryon%20Street%20Charlotte%20NC,"Vitality Bowls 1414 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://vitalitybowls.com/robots.txt,false,
Viva Chicken,1617 Elizabeth Avenue,Charlotte,NC,28204,https://www.vivachicken.com/,,,https://www.google.com/maps/search/?api=1&query=Viva%20Chicken%201617%20Elizabeth%20Avenue%20Charlotte%20NC,"Viva Chicken 1617 Elizabeth Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.vivachicken.com/robots.txt,,
Viva Chicken,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Viva%20Chicken%20%20Charlotte%20NC,"Viva Chicken  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Waffle House,6631 East Independence Boulevard,Charlotte,NC,28212,,,,https://www.google.com/maps/search/?api=1&query=Waffle%20House%206631%20East%20Independence%20Boulevard%20Charlotte%20NC,"Waffle House 6631 East Independence Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Waffle House,501 Westinghouse Boulevard,Charlotte,NC,28273,https://locations.wafflehouse.com/charlotte-nc-499/,,,https://www.google.com/maps/search/?api=1&query=Waffle%20House%20501%20Westinghouse%20Boulevard%20Charlotte%20NC,"Waffle House 501 Westinghouse Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.wafflehouse.com/robots.txt,true,
Waffle House,3309 Queen City Drive,Charlotte,NC,28208,https://locations.wafflehouse.com/charlotte-nc-449/,,,https://www.google.com/maps/search/?api=1&query=Waffle%20House%203309%20Queen%20City%20Drive%20Charlotte%20NC,"Waffle House 3309 Queen City Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.wafflehouse.com/robots.txt,true,
