venue_name,street,neighborhood_hint,website,scrape_allowed,robots_url,google_maps,search_query,note
First Watch,13743 Conlan Circle,28277,https://firstwatch.com/locations/ballantyne/,false,https://firstwatch.com/robots.txt,https://www.google.com/maps/search/?api=1&query=First%20Watch%2013743%20Conlan%20Circle%20Charlotte%20NC,"First Watch 13743 Conlan Circle Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Freshwaters Southern New Orleans,,,,,,https://www.google.com/maps/search/?api=1&query=Freshwaters%20Southern%20New%20Orleans%20%20Charlotte%20NC,"Freshwaters Southern New Orleans  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Milkbread,525 South Tryon Street,28202,https://www.milkbread.com,false,https://www.milkbread.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Milkbread%20525%20South%20Tryon%20Street%20Charlotte%20NC,"Milkbread 525 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pins Mechanical,307 West Tremont Avenue,28203,https://www.pinsbar.com/locations/charlotte,false,https://www.pinsbar.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Pins%20Mechanical%20307%20West%20Tremont%20Avenue%20Charlotte%20NC,"Pins Mechanical 307 West Tremont Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Borderline,,,,,,https://www.google.com/maps/search/?api=1&query=Borderline%20%20Charlotte%20NC,"Borderline  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pizza Baby East,1601 Elizabeth Avenue,28204,https://eatpizzababy.com,,https://eatpizzababy.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Pizza%20Baby%20East%201601%20Elizabeth%20Avenue%20Charlotte%20NC,"Pizza Baby East 1601 Elizabeth Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pollo Royal,,,,,,https://www.google.com/maps/search/?api=1&query=Pollo%20Royal%20%20Charlotte%20NC,"Pollo Royal  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Lupitas Carniceria y Tortilleria,,,,,,https://www.google.com/maps/search/?api=1&query=Lupitas%20Carniceria%20y%20Tortilleria%20%20Charlotte%20NC,"Lupitas Carniceria y Tortilleria  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
La Sa-Son,,,,,,https://www.google.com/maps/search/?api=1&query=La%20Sa-Son%20%20Charlotte%20NC,"La Sa-Son  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Mi Pais Tienda y Antojitos,,,,,,https://www.google.com/maps/search/?api=1&query=Mi%20Pais%20Tienda%20y%20Antojitos%20%20Charlotte%20NC,"Mi Pais Tienda y Antojitos  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Kabob 2 go,,,,,,https://www.google.com/maps/search/?api=1&query=Kabob%202%20go%20%20Charlotte%20NC,"Kabob 2 go  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Kung Fu Tea,,,,,,https://www.google.com/maps/search/?api=1&query=Kung%20Fu%20Tea%20%20Charlotte%20NC,"Kung Fu Tea  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Top's China,2127 Beatties Ford Road,28216,,,,https://www.google.com/maps/search/?api=1&query=Top's%20China%202127%20Beatties%20Ford%20Road%20Charlotte%20NC,"Top's China 2127 Beatties Ford Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
American Deli,3210 Wilkinson Boulevard,28208,,,,https://www.google.com/maps/search/?api=1&query=American%20Deli%203210%20Wilkinson%20Boulevard%20Charlotte%20NC,"American Deli 3210 Wilkinson Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Zanzibar Cafe,3720 North Tryon Street,28206,,,,https://www.google.com/maps/search/?api=1&query=Zanzibar%20Cafe%203720%20North%20Tryon%20Street%20Charlotte%20NC,"Zanzibar Cafe 3720 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
El Taco Veloz,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Taco%20Veloz%20%20Charlotte%20NC,"El Taco Veloz  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Jin Jin,,,,,,https://www.google.com/maps/search/?api=1&query=Jin%20Jin%20%20Charlotte%20NC,"Jin Jin  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Gyu-Kaku,,,,,,https://www.google.com/maps/search/?api=1&query=Gyu-Kaku%20%20Charlotte%20NC,"Gyu-Kaku  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Delta Sky Club,,,,,,https://www.google.com/maps/search/?api=1&query=Delta%20Sky%20Club%20%20Charlotte%20NC,"Delta Sky Club  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Crown,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Crown%20%20Charlotte%20NC,"The Crown  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Club CLT,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Club%20CLT%20%20Charlotte%20NC,"The Club CLT  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Killer Coffee,,,,,,https://www.google.com/maps/search/?api=1&query=Killer%20Coffee%20%20Charlotte%20NC,"Killer Coffee  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Catalú,135 New Bern Street,28209,https://www.eatcatalu.com,,https://www.eatcatalu.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Catal%C3%BA%20135%20New%20Bern%20Street%20Charlotte%20NC,"Catalú 135 New Bern Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Night Swim Coffee,,,https://nightswimcoffee.com,false,https://nightswimcoffee.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Night%20Swim%20Coffee%20%20Charlotte%20NC,"Night Swim Coffee  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Dos Caminos,,,,,,https://www.google.com/maps/search/?api=1&query=Dos%20Caminos%20%20Charlotte%20NC,"Dos Caminos  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Caroline's Oyster Bar,,,,,,https://www.google.com/maps/search/?api=1&query=Caroline's%20Oyster%20Bar%20%20Charlotte%20NC,"Caroline's Oyster Bar  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Dean's Italian Steakhouse,,,,,,https://www.google.com/maps/search/?api=1&query=Dean's%20Italian%20Steakhouse%20%20Charlotte%20NC,"Dean's Italian Steakhouse  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Capishe,500 East Morehead Street,28203,,,,https://www.google.com/maps/search/?api=1&query=Capishe%20500%20East%20Morehead%20Street%20Charlotte%20NC,"Capishe 500 East Morehead Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Link & Pin,8128 Providence Road,28226,https://www.linkandpin.com,false,https://www.linkandpin.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Link%20%26%20Pin%208128%20Providence%20Road%20Charlotte%20NC,"Link & Pin 8128 Providence Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Phở @ NoDa,2100 North Davidson Street,28205,https://www.phoatnoda.com/,false,https://www.phoatnoda.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20%40%20NoDa%202100%20North%20Davidson%20Street%20Charlotte%20NC,"Phở @ NoDa 2100 North Davidson Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Qahwah House,1318 Pecan Avenue,28205,https://qahwahhouse.com,false,https://qahwahhouse.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Qahwah%20House%201318%20Pecan%20Avenue%20Charlotte%20NC,"Qahwah House 1318 Pecan Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Bohemian,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Bohemian%20%20Charlotte%20NC,"The Bohemian  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Yassou Greek,,,,,,https://www.google.com/maps/search/?api=1&query=Yassou%20Greek%20%20Charlotte%20NC,"Yassou Greek  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Wafflery,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Wafflery%20%20Charlotte%20NC,"The Wafflery  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Tipsy Pickle,201 Camp Road,28206,https://tipsypickle.com,false,https://tipsypickle.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Tipsy%20Pickle%20201%20Camp%20Road%20Charlotte%20NC,"Tipsy Pickle 201 Camp Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Que Fresa Taqueria,,,,,,https://www.google.com/maps/search/?api=1&query=Que%20Fresa%20Taqueria%20%20Charlotte%20NC,"Que Fresa Taqueria  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Marina's Tapas,,,https://marinastapas.com,,https://marinastapas.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Marina's%20Tapas%20%20Charlotte%20NC,"Marina's Tapas  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chapter 6,,,,,,https://www.google.com/maps/search/?api=1&query=Chapter%206%20%20Charlotte%20NC,"Chapter 6  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Provided Coffee,,,https://www.providedcoffee.com,false,https://www.providedcoffee.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Provided%20Coffee%20%20Charlotte%20NC,"Provided Coffee  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Ilios Crafted Greek,1514 South Church Street,28203,https://ilioscraftedgreek.com,true,https://ilioscraftedgreek.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Ilios%20Crafted%20Greek%207926%20Rea%20Road%20Charlotte%20NC,"Ilios Crafted Greek 7926 Rea Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Ilios Crafted Greek,7926 Rea Road,28277,https://ilioscraftedgreek.com,true,https://ilioscraftedgreek.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Ilios%20Crafted%20Greek%207926%20Rea%20Road%20Charlotte%20NC,"Ilios Crafted Greek 7926 Rea Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Summit Coffee,536 West Tremont Avenue,28203,https://www.summitcoffee.com/wilmore,false,https://www.summitcoffee.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Summit%20Coffee%20536%20West%20Tremont%20Avenue%20Charlotte%20NC,"Summit Coffee 536 West Tremont Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Waterbean Coffee,423 East 36th Street,28205,https://www.waterbean.coffee,false,https://www.waterbean.coffee/robots.txt,https://www.google.com/maps/search/?api=1&query=Waterbean%20Coffee%20423%20East%2036th%20Street%20Charlotte%20NC,"Waterbean Coffee 423 East 36th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
La Ceiba Bar and Grill,,,,,,https://www.google.com/maps/search/?api=1&query=La%20Ceiba%20Bar%20and%20Grill%20%20Charlotte%20NC,"La Ceiba Bar and Grill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Jasmine Grill and Kabab,2920 Central Avenue,28205,https://www.jasminegrillkabab.com,false,https://www.jasminegrillkabab.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Jasmine%20Grill%20and%20Kabab%202920%20Central%20Avenue%20Charlotte%20NC,"Jasmine Grill and Kabab 2920 Central Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Crown Station,3629 North Davidson Street,28205,https://www.crownstationpub.com,false,https://www.crownstationpub.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Crown%20Station%203629%20North%20Davidson%20Street%20Charlotte%20NC,"Crown Station 3629 North Davidson Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Qamaria Yemeni Coffee Co.,,,,,,https://www.google.com/maps/search/?api=1&query=Qamaria%20Yemeni%20Coffee%20Co.%20%20Charlotte%20NC,"Qamaria Yemeni Coffee Co.  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sweetgreen,,,,,,https://www.google.com/maps/search/?api=1&query=Sweetgreen%20%20Charlotte%20NC,"Sweetgreen  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Babaloo Coffee Club,1425 Winnifred Street,28203,,,,https://www.google.com/maps/search/?api=1&query=Babaloo%20Coffee%20Club%201425%20Winnifred%20Street%20Charlotte%20NC,"Babaloo Coffee Club 1425 Winnifred Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Degenerate,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Degenerate%20%20Charlotte%20NC,"The Degenerate  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Buffalo Wings & Rings,,,,,,https://www.google.com/maps/search/?api=1&query=Buffalo%20Wings%20%26%20Rings%20%20Charlotte%20NC,"Buffalo Wings & Rings  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Clean Eatz Express,,,,,,https://www.google.com/maps/search/?api=1&query=Clean%20Eatz%20Express%20%20Charlotte%20NC,"Clean Eatz Express  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Tora Sushi,,,,,,https://www.google.com/maps/search/?api=1&query=Tora%20Sushi%20%20Charlotte%20NC,"Tora Sushi  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Zämbies Pizza,3204 North Davidson Street,,,,,https://www.google.com/maps/search/?api=1&query=Z%C3%A4mbies%20Pizza%203204%20North%20Davidson%20Street%20Charlotte%20NC,"Zämbies Pizza 3204 North Davidson Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Honest Indian Vegetarian Restaurant,,,,,,https://www.google.com/maps/search/?api=1&query=Honest%20Indian%20Vegetarian%20Restaurant%20%20Charlotte%20NC,"Honest Indian Vegetarian Restaurant  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Mimosa Grill,327 South Tryon Street,28203,https://mimosagrill.com/,false,https://mimosagrill.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Mimosa%20Grill%20327%20South%20Tryon%20Street%20Charlotte%20NC,"Mimosa Grill 327 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Cowbell Burger & Whiskey Bar,201 North Tryon Street,28202,https://eatmorecowbell.com,true,https://eatmorecowbell.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Cowbell%20Burger%20%26%20Whiskey%20Bar%20201%20North%20Tryon%20Street%20Charlotte%20NC,"Cowbell Burger & Whiskey Bar 201 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Amelie’s French Bakery and Cafe,136 East 36th Street,28206,https://www.ameliesfrenchbakery.com,,https://www.ameliesfrenchbakery.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Amelie%E2%80%99s%20French%20Bakery%20and%20Cafe%20136%20East%2036th%20Street%20Charlotte%20NC,"Amelie’s French Bakery and Cafe 136 East 36th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Haraz Coffee House,3441 South Boulevard,28209,https://harazcoffeehouse.com,false,https://harazcoffeehouse.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Haraz%20Coffee%20House%203441%20South%20Boulevard%20Charlotte%20NC,"Haraz Coffee House 3441 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
DQ Grill & Chill,,,,,,https://www.google.com/maps/search/?api=1&query=DQ%20Grill%20%26%20Chill%20%20Charlotte%20NC,"DQ Grill & Chill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
